# gamma != 1 F2(D/N) calculation from CJ15 (with WBA)


     X        Q2         W2       THEORY        error         DATA           ERROR        chi^2     _w    ITYPE
.6164E+00  1000.000  0.623E+03   0.99868E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.6288E+00  1000.000  0.591E+03   0.10008E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.6411E+00  1000.000  0.561E+03   0.10036E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.82         test_SK   
.6535E+00  1000.000  0.531E+03   0.10063E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.82         test_SK   
.6659E+00  1000.000  0.503E+03   0.10102E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.83         test_SK   
.6783E+00  1000.000  0.475E+03   0.10139E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.84         test_SK   
.6906E+00  1000.000  0.449E+03   0.10191E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.84         test_SK   
.7030E+00  1000.000  0.423E+03   0.10244E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.85         test_SK   
.7154E+00  1000.000  0.399E+03   0.10311E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.87         test_SK   
.7278E+00  1000.000  0.375E+03   0.10386E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.88         test_SK   
.7401E+00  1000.000  0.352E+03   0.10475E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.90         test_SK   
.7525E+00  1000.000  0.330E+03   0.10586E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.92         test_SK   
.7649E+00  1000.000  0.308E+03   0.10711E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.94         test_SK   
.7772E+00  1000.000  0.287E+03   0.10866E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.97         test_SK   
.7896E+00  1000.000  0.267E+03   0.11051E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.01         test_SK   
.8020E+00  1000.000  0.248E+03   0.11275E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.06         test_SK   
.8144E+00  1000.000  0.229E+03   0.11554E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.11         test_SK   
.8267E+00  1000.000  0.210E+03   0.11902E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.19         test_SK   
.8391E+00  1000.000  0.193E+03   0.12339E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.29         test_SK   
.8515E+00  1000.000  0.175E+03   0.12901E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.42         test_SK   
.8639E+00  1000.000  0.158E+03   0.13636E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.60         test_SK   
.8762E+00  1000.000  0.142E+03   0.14624E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.86         test_SK   
.8886E+00  1000.000  0.126E+03   0.15987E+01   0.00000E+00   0.10000E+00    0.10000E+01    2.25         test_SK   
.9010E+00  1000.000  0.111E+03   0.17941E+01   0.00000E+00   0.10000E+00    0.10000E+01    2.87         test_SK   
.9134E+00  1000.000  0.957E+02   0.20874E+01   0.00000E+00   0.10000E+00    0.10000E+01    3.95         test_SK   
.9257E+00  1000.000  0.811E+02   0.25575E+01   0.00000E+00   0.10000E+00    0.10000E+01    6.04         test_SK   
.9381E+00  1000.000  0.668E+02   0.33789E+01   0.00000E+00   0.10000E+00    0.10000E+01   10.75         test_SK   
.9505E+00  1000.000  0.530E+02   0.50120E+01   0.00000E+00   0.10000E+00    0.10000E+01   24.13         test_SK   
.9629E+00  1000.000  0.394E+02   0.89898E+01   0.00000E+00   0.10000E+00    0.10000E+01   79.03         test_SK   
.9752E+00  1000.000  0.263E+02   0.22957E+02   0.00000E+00   0.10000E+00    0.10000E+01  522.43         test_SK   
.9876E+00  1000.000  0.134E+02   0.13950E+03   0.00000E+00   0.10000E+00    0.10000E+01 *******         test_SK   
